50, 111700, 14, 0, 0, 50
34, 179378, 9, 0, 0, 40
23, 375871, 9, 0, 0, 40
46, 166809, 9, 0, 0, 40
38, 252897, 10, 0, 0, 25
42, 109912, 12, 0, 0, 40
47, 93476, 13, 0, 0, 70
24, 197666, 13, 0, 0, 40
28, 116372, 13, 0, 0, 60
45, 135776, 14, 0, 0, 30
81, 123959, 13, 0, 1668, 3
28, 153475, 13, 0, 0, 16
33, 31481, 13, 0, 0, 24
51, 205100, 9, 0, 0, 40
70, 220589, 10, 0, 0, 12
31, 197689, 9, 0, 0, 38
47, 184005, 9, 3325, 0, 45
38, 137707, 11, 0, 0, 40
62, 159841, 9, 0, 0, 24
59, 261584, 13, 0, 0, 40
40, 108765, 11, 0, 0, 40
66, 78855, 9, 0, 0, 40
20, 81853, 10, 0, 0, 15
44, 193425, 14, 4386, 0, 40
90, 175444, 4, 0, 0, 15
54, 155433, 9, 0, 0, 35
32, 168906, 12, 0, 0, 40
43, 115178, 11, 0, 0, 40
57, 197642, 10, 0, 0, 40
41, 180272, 14, 0, 0, 35
50, 225772, 16, 0, 0, 60
36, 53606, 11, 3908, 0, 8
40, 141537, 6, 0, 0, 40
19, 264390, 10, 0, 2001, 40
47, 181342, 9, 0, 0, 40
49, 50748, 13, 1506, 0, 35
19, 69927, 9, 0, 0, 16
22, 218215, 10, 0, 0, 40
74, 88638, 16, 0, 3683, 20
61, 162432, 9, 0, 0, 40
42, 185602, 9, 0, 0, 40
35, 101509, 10, 0, 0, 40
40, 70645, 10, 0, 0, 20
28, 33035, 8, 0, 0, 30
73, 139049, 9, 0, 0, 22
51, 282680, 16, 0, 1564, 70
25, 110978, 12, 0, 0, 37
19, 52114, 10, 0, 0, 10
46, 133616, 10, 0, 0, 40
46, 188027, 10, 0, 0, 45
40, 346964, 9, 0, 0, 40
21, 50341, 10, 0, 0, 38
17, 225507, 7, 0, 0, 15
32, 402089, 13, 0, 0, 2
21, 169699, 10, 0, 0, 35
30, 66194, 13, 0, 0, 60
39, 142897, 11, 0, 0, 50
37, 161226, 9, 0, 0, 30
30, 118056, 10, 0, 0, 45
41, 138907, 9, 0, 0, 40
30, 176410, 11, 7298, 0, 16
27, 194773, 14, 0, 0, 50
43, 188199, 5, 0, 0, 40
20, 218215, 10, 0, 0, 40
30, 31985, 10, 0, 0, 40
35, 226311, 10, 0, 0, 38
42, 195821, 9, 0, 0, 40
52, 140985, 13, 99999, 0, 30
36, 146625, 7, 0, 0, 12
22, 223019, 9, 0, 0, 20
34, 167497, 10, 7688, 0, 50
56, 34626, 10, 0, 1980, 40
19, 257750, 10, 0, 0, 25
38, 22494, 10, 7443, 0, 40
75, 260543, 6, 0, 0, 1
20, 117789, 10, 0, 0, 40
39, 56118, 9, 0, 0, 40
33, 159548, 12, 0, 0, 40
38, 95654, 9, 0, 0, 60
45, 132563, 15, 0, 1726, 40
19, 210308, 10, 0, 1721, 30
18, 163787, 9, 0, 0, 40
23, 203139, 10, 0, 0, 40
32, 172415, 9, 0, 0, 40
23, 250630, 14, 0, 0, 30
30, 280927, 13, 0, 0, 40
42, 42703, 9, 0, 0, 40
46, 166181, 10, 0, 0, 36
19, 106273, 10, 0, 0, 38
55, 143030, 9, 0, 0, 40
52, 270142, 11, 0, 0, 60
24, 72143, 13, 0, 0, 20
28, 84657, 13, 0, 0, 40
19, 307496, 10, 0, 0, 16
21, 161930, 9, 0, 1504, 30
33, 185336, 11, 0, 0, 40
21, 273403, 11, 0, 0, 50
25, 230856, 9, 0, 0, 40
35, 374716, 5, 0, 0, 35
70, 170428, 13, 0, 0, 20
36, 214807, 9, 0, 0, 37
48, 207982, 10, 0, 0, 40
56, 135458, 9, 0, 0, 40
35, 178948, 14, 0, 0, 32
62, 116104, 9, 0, 0, 20
58, 366324, 10, 0, 0, 30
25, 95691, 9, 0, 0, 30
29, 201454, 10, 0, 0, 40
51, 244572, 9, 0, 0, 37
41, 152880, 9, 0, 0, 28
38, 175972, 10, 0, 0, 40
46, 188161, 9, 0, 0, 40
68, 232151, 10, 2346, 0, 40
26, 150361, 10, 0, 0, 40
72, 426562, 7, 0, 0, 35
68, 229016, 9, 0, 0, 25
44, 442035, 10, 0, 0, 40
30, 165235, 13, 0, 0, 40
35, 108293, 10, 0, 2205, 40
27, 660870, 13, 0, 0, 60
32, 169973, 14, 0, 0, 38
68, 198554, 10, 0, 0, 20
42, 262402, 13, 0, 0, 40
36, 94954, 9, 0, 0, 40
49, 148475, 11, 0, 0, 40
79, 144533, 9, 0, 0, 30
22, 212114, 13, 0, 0, 15
38, 31603, 13, 0, 0, 40
48, 204990, 9, 0, 0, 33
33, 202366, 9, 0, 0, 32
34, 167999, 9, 0, 0, 33
47, 164423, 9, 0, 0, 43
32, 209432, 9, 0, 0, 40
27, 232782, 10, 0, 0, 40
31, 96480, 9, 0, 0, 50
23, 234460, 4, 0, 0, 40
19, 306467, 10, 0, 0, 20
39, 257175, 13, 0, 625, 40
42, 138662, 10, 0, 0, 40
28, 250135, 9, 0, 0, 40
60, 26756, 9, 0, 0, 50
17, 108402, 6, 0, 0, 20
22, 24896, 9, 0, 0, 30
67, 64148, 10, 0, 0, 41
59, 106748, 4, 0, 0, 99
20, 289116, 10, 0, 0, 5
79, 172220, 4, 2964, 0, 30
42, 178074, 9, 0, 0, 40
26, 310907, 10, 0, 0, 35
33, 1161363, 10, 0, 0, 50
61, 101265, 10, 0, 0, 43
17, 275051, 7, 0, 0, 8
39, 144688, 9, 0, 0, 50
56, 365050, 4, 0, 0, 20
60, 162947, 3, 0, 0, 40
30, 169841, 9, 0, 0, 25
36, 242713, 9, 0, 0, 40
48, 272778, 10, 0, 0, 32
31, 210926, 9, 0, 0, 40
19, 158343, 10, 0, 0, 40
36, 127809, 9, 0, 0, 30
28, 89718, 9, 2202, 0, 48
21, 214716, 10, 0, 0, 10
29, 151476, 11, 2174, 0, 40
27, 321577, 9, 0, 0, 40
66, 99888, 11, 0, 0, 40
31, 130620, 7, 0, 0, 40
60, 125019, 13, 8614, 0, 48
54, 137678, 10, 0, 0, 40
47, 258498, 10, 0, 0, 52
50, 233369, 10, 0, 0, 40
39, 165235, 13, 0, 0, 40
24, 377725, 13, 0, 0, 40
34, 176673, 10, 0, 0, 35
26, 229523, 9, 0, 0, 56
17, 95799, 7, 0, 0, 18
28, 183175, 10, 0, 0, 40
54, 219737, 9, 0, 0, 37
62, 197918, 9, 0, 0, 40
17, 197732, 7, 0, 0, 12
47, 109705, 9, 0, 0, 40
33, 316663, 10, 0, 0, 50
23, 199915, 9, 0, 0, 21
40, 31621, 9, 0, 0, 40
22, 154422, 10, 0, 0, 30
31, 87950, 11, 0, 0, 40
46, 199596, 10, 0, 0, 50
45, 180309, 10, 0, 0, 40
17, 158762, 6, 0, 0, 20
34, 166545, 10, 7688, 0, 6
27, 247711, 9, 0, 0, 40
49, 452402, 10, 0, 0, 60
56, 149686, 5, 0, 0, 40
53, 58985, 10, 0, 0, 24
27, 332187, 13, 0, 0, 65
31, 51471, 9, 0, 0, 38
35, 189240, 10, 0, 0, 40
22, 50058, 10, 0, 0, 35
48, 217019, 9, 0, 0, 28
28, 167336, 10, 10520, 0, 40
39, 43702, 11, 0, 0, 37
22, 255575, 12, 0, 0, 15
29, 31161, 9, 0, 0, 40
30, 70377, 10, 0, 0, 40
63, 257659, 14, 0, 0, 3
20, 193416, 10, 0, 0, 40
23, 350680, 12, 0, 0, 40
50, 138358, 6, 0, 0, 47
30, 185336, 10, 0, 0, 37
28, 188236, 10, 0, 0, 40
58, 247276, 4, 0, 0, 30
49, 125421, 9, 0, 0, 40
57, 133126, 10, 0, 0, 40
39, 192251, 6, 0, 0, 60
50, 192964, 9, 0, 0, 65
22, 184975, 9, 0, 0, 3
35, 30565, 9, 0, 0, 40
19, 201743, 10, 0, 0, 20
26, 358124, 9, 0, 0, 40
47, 119199, 10, 0, 0, 40
54, 46401, 10, 0, 0, 47
37, 99151, 9, 0, 0, 40
35, 189916, 13, 0, 0, 30
48, 169324, 9, 0, 0, 32
18, 189924, 9, 0, 0, 24
61, 268797, 9, 0, 0, 17
17, 52967, 6, 0, 0, 6
19, 158118, 9, 0, 1719, 40
23, 145389, 10, 0, 0, 40
35, 412379, 9, 0, 0, 40
61, 193479, 9, 0, 0, 24
36, 149833, 9, 0, 0, 40
26, 306225, 13, 0, 0, 40
22, 200318, 12, 0, 0, 15
61, 28291, 13, 0, 0, 40
32, 188154, 10, 0, 0, 40
24, 128477, 14, 0, 0, 40
21, 39236, 10, 0, 0, 50
30, 104965, 5, 0, 0, 30
49, 176684, 11, 0, 0, 40
40, 507086, 9, 0, 0, 32
33, 202642, 13, 0, 0, 40
45, 144940, 14, 0, 0, 40
23, 197613, 10, 0, 0, 40
20, 145917, 10, 0, 0, 15
32, 222548, 9, 0, 0, 40
41, 160467, 14, 1506, 0, 40
34, 304872, 5, 0, 0, 40
22, 235829, 10, 0, 0, 40
29, 270379, 9, 0, 0, 40
26, 89389, 10, 0, 0, 40
20, 200153, 9, 0, 0, 38
36, 146412, 10, 0, 0, 40
20, 234474, 10, 0, 0, 20
35, 462832, 9, 0, 0, 40
31, 106347, 7, 0, 0, 42
56, 76142, 9, 0, 0, 40
32, 288229, 10, 0, 0, 40
21, 187643, 9, 0, 0, 40
34, 216283, 13, 0, 0, 45
17, 295488, 7, 0, 0, 25
41, 168293, 14, 0, 0, 45
30, 184687, 9, 0, 0, 30
20, 151105, 12, 0, 0, 25
17, 98675, 5, 0, 0, 20
39, 361838, 13, 0, 0, 6
36, 214378, 9, 0, 0, 40
38, 172342, 10, 0, 0, 40
51, 194908, 9, 0, 0, 40
20, 86318, 10, 0, 0, 10
47, 72880, 14, 0, 0, 40
20, 168863, 10, 0, 0, 20
20, 74631, 10, 0, 0, 50
48, 125120, 10, 0, 0, 37
27, 240809, 10, 0, 0, 56
36, 205555, 15, 0, 0, 40
41, 213154, 10, 0, 0, 40
49, 82572, 10, 0, 0, 60
25, 295108, 9, 0, 0, 25
55, 89690, 13, 0, 0, 40
23, 174754, 10, 0, 0, 30
31, 202822, 10, 0, 0, 40
39, 270059, 10, 0, 0, 35
20, 215495, 5, 0, 0, 40
17, 159849, 7, 0, 0, 30
20, 117606, 11, 0, 0, 40
28, 161538, 13, 0, 0, 35
50, 346014, 4, 0, 0, 20
48, 28791, 9, 0, 0, 50
17, 170320, 7, 0, 0, 8
50, 54709, 9, 0, 0, 46
36, 36635, 10, 0, 0, 25
63, 134699, 9, 0, 0, 25
22, 234880, 10, 0, 0, 25
19, 188864, 9, 0, 0, 20
17, 317702, 5, 0, 0, 40
23, 208826, 13, 0, 0, 40
65, 178934, 9, 0, 0, 20
21, 132053, 10, 0, 1721, 35
41, 253759, 9, 0, 0, 40
35, 379959, 9, 0, 0, 40
40, 180362, 13, 0, 0, 40
62, 407669, 4, 0, 0, 35
41, 178002, 9, 0, 0, 40
55, 123382, 9, 0, 2001, 40
54, 286342, 14, 0, 0, 32
59, 426001, 9, 0, 0, 20
41, 42346, 10, 0, 0, 24
17, 183066, 6, 0, 0, 25
67, 140849, 9, 0, 0, 24
55, 28735, 9, 0, 0, 45
59, 131869, 9, 0, 0, 35
23, 161708, 13, 0, 0, 30
27, 335421, 13, 0, 0, 20
38, 214542, 10, 0, 0, 40
47, 216096, 10, 0, 0, 35
20, 266400, 10, 0, 0, 48
21, 197583, 10, 0, 0, 20
38, 439592, 10, 0, 0, 40
19, 125591, 7, 0, 0, 40
27, 38645, 13, 0, 0, 40
64, 266080, 9, 0, 0, 35
39, 170382, 14, 0, 0, 50
45, 48271, 10, 0, 0, 40
55, 193895, 9, 0, 0, 40
45, 43434, 13, 0, 0, 40
17, 73145, 5, 0, 0, 16
45, 130206, 9, 0, 0, 40
43, 198330, 14, 0, 0, 37
42, 142756, 10, 0, 0, 35
24, 103277, 13, 0, 0, 50
17, 114798, 7, 0, 0, 18
26, 181920, 13, 0, 0, 45
48, 238959, 14, 9562, 0, 40
29, 30069, 9, 2635, 0, 40
38, 224584, 10, 0, 0, 40
20, 249087, 10, 0, 0, 40
50, 240612, 9, 0, 0, 10
26, 154785, 10, 0, 0, 35
40, 142444, 13, 0, 0, 45
42, 136177, 10, 0, 0, 38
25, 254746, 13, 0, 0, 40
30, 207564, 10, 0, 0, 40
28, 113987, 9, 0, 0, 40
72, 237229, 11, 0, 0, 30
65, 94552, 10, 0, 0, 40
27, 167501, 13, 0, 0, 40
49, 288548, 14, 0, 0, 50
20, 400443, 9, 0, 0, 20
37, 178100, 14, 0, 0, 40
24, 127185, 12, 0, 0, 40
40, 130834, 10, 0, 0, 40
42, 170230, 14, 14084, 0, 60
18, 152182, 10, 0, 0, 25
30, 165686, 13, 0, 0, 40
19, 196119, 9, 0, 0, 35
43, 172364, 9, 0, 0, 48
33, 203463, 9, 0, 0, 40
51, 155403, 9, 0, 0, 40
19, 128363, 10, 0, 0, 30
40, 260425, 12, 1471, 0, 32
30, 117570, 9, 0, 0, 60
25, 25386, 11, 0, 0, 40
46, 106705, 14, 0, 0, 38
22, 121471, 13, 0, 0, 40
25, 108301, 9, 0, 0, 20
37, 122265, 9, 0, 0, 42
54, 138845, 10, 0, 0, 40
61, 29059, 9, 0, 2754, 25
53, 221722, 14, 14344, 0, 50
18, 401051, 6, 0, 0, 35
47, 71221, 9, 0, 0, 60
28, 334368, 10, 0, 0, 40
47, 151087, 9, 0, 0, 40
19, 242001, 10, 0, 0, 40
33, 913447, 10, 0, 0, 40
20, 184678, 9, 0, 0, 32
31, 45781, 14, 14084, 0, 50
24, 233419, 9, 0, 0, 40
38, 39606, 13, 0, 0, 40
21, 57711, 9, 0, 0, 30
37, 259882, 11, 0, 0, 6
49, 48120, 9, 1506, 0, 40
51, 155408, 9, 0, 0, 38
58, 181974, 16, 0, 0, 99
51, 189762, 10, 0, 0, 15
44, 156815, 9, 0, 0, 40
42, 173938, 9, 0, 0, 40
22, 264738, 9, 0, 0, 42
33, 189265, 13, 0, 0, 40
21, 175800, 9, 0, 0, 55
30, 212064, 13, 0, 0, 40
60, 124487, 10, 0, 0, 40
50, 32801, 13, 0, 0, 40
53, 204584, 14, 0, 0, 40
35, 190174, 10, 0, 0, 40
19, 206599, 9, 0, 0, 40
18, 115839, 8, 0, 0, 30
27, 147638, 13, 0, 0, 40
19, 84747, 9, 0, 0, 24
28, 282972, 13, 0, 0, 4
27, 288229, 13, 0, 0, 50
35, 438176, 11, 0, 0, 65
33, 170651, 9, 1055, 0, 40
37, 243587, 10, 0, 0, 40
35, 190194, 9, 0, 0, 40
43, 298161, 9, 0, 0, 40
36, 152744, 13, 0, 0, 40
20, 246250, 10, 0, 0, 40
36, 300829, 12, 0, 0, 42
23, 152140, 9, 0, 0, 40
44, 111275, 9, 0, 0, 38
29, 157308, 7, 2829, 0, 14
21, 177265, 12, 0, 0, 30
29, 116613, 13, 0, 0, 40
40, 210275, 9, 0, 0, 40
34, 190040, 9, 0, 0, 40
60, 182687, 12, 0, 0, 40
39, 193583, 13, 5455, 0, 60
30, 399088, 10, 0, 0, 45
28, 55950, 13, 0, 0, 40
38, 273285, 7, 0, 0, 32
38, 26987, 9, 0, 0, 40
47, 306183, 10, 0, 0, 44
38, 143538, 9, 0, 0, 40
26, 154604, 9, 0, 0, 40
63, 39181, 16, 0, 2559, 60
28, 37933, 9, 0, 0, 48
49, 57665, 13, 0, 0, 40
57, 24384, 4, 0, 0, 10
29, 143582, 9, 0, 0, 35
20, 43587, 9, 0, 0, 35
42, 183241, 14, 0, 0, 45
35, 316141, 10, 7443, 0, 40
36, 162256, 9, 0, 0, 40
28, 114158, 13, 0, 1977, 24
37, 330826, 11, 0, 0, 30
57, 173090, 9, 0, 0, 32
31, 163003, 12, 0, 0, 40
65, 196174, 6, 0, 0, 28
18, 102182, 8, 0, 0, 30
17, 47425, 7, 0, 0, 15
24, 215115, 13, 0, 0, 40
42, 236323, 9, 0, 0, 40
45, 305739, 10, 0, 0, 40
43, 143828, 14, 9562, 0, 40
20, 137300, 9, 0, 0, 35
39, 123945, 9, 0, 0, 40
18, 171088, 10, 0, 0, 40
77, 158847, 11, 0, 0, 25
27, 248402, 13, 0, 0, 40
31, 43953, 13, 0, 0, 35
44, 174675, 9, 0, 0, 40
21, 193130, 10, 0, 0, 40
43, 111949, 9, 0, 0, 35
76, 211453, 9, 0, 0, 2
32, 252752, 14, 13550, 0, 60
32, 199046, 11, 0, 0, 2
35, 397307, 14, 0, 0, 55
20, 350845, 10, 0, 0, 10
44, 399155, 9, 0, 0, 40
50, 308764, 9, 0, 0, 40
27, 198813, 9, 0, 0, 40
22, 450920, 12, 0, 0, 40
43, 209899, 14, 8614, 0, 47
41, 185057, 14, 0, 0, 40
27, 365110, 13, 0, 0, 20
39, 176279, 13, 0, 0, 40
60, 156889, 10, 0, 0, 40
28, 291374, 6, 0, 0, 40
30, 118500, 13, 0, 0, 40
21, 383603, 6, 0, 0, 35
49, 169818, 9, 0, 0, 40
31, 150309, 16, 0, 0, 90
48, 238726, 9, 0, 0, 40
27, 247978, 9, 0, 0, 40
57, 96346, 9, 0, 0, 57
17, 47771, 7, 0, 0, 20
57, 135028, 9, 0, 0, 35
31, 182896, 9, 0, 0, 40
48, 162096, 5, 0, 0, 45
73, 84053, 9, 0, 0, 15
22, 177902, 10, 0, 0, 25
28, 192283, 14, 0, 0, 80
43, 174491, 9, 0, 0, 40
76, 316185, 4, 0, 0, 12
58, 128162, 9, 0, 0, 24
44, 177083, 9, 0, 0, 40
49, 189885, 9, 0, 0, 40
18, 236090, 9, 0, 0, 40
33, 101345, 9, 0, 0, 42
76, 25319, 14, 0, 0, 15
25, 193820, 14, 0, 0, 35
27, 29904, 13, 0, 0, 40
26, 66638, 13, 0, 0, 50
20, 232799, 9, 0, 0, 25
64, 200017, 9, 0, 0, 20
48, 144397, 10, 0, 0, 30
29, 91547, 10, 0, 0, 40
41, 252127, 10, 0, 0, 20
34, 321709, 9, 0, 0, 28
40, 174515, 9, 0, 0, 40
26, 264300, 10, 0, 0, 20
54, 182388, 9, 0, 0, 35
41, 180181, 14, 0, 0, 40
17, 238628, 7, 0, 0, 5
32, 210541, 13, 0, 0, 30
53, 311269, 9, 0, 0, 40
26, 111243, 9, 0, 0, 35
25, 90752, 13, 0, 0, 40
42, 192397, 10, 0, 0, 38
59, 283635, 14, 0, 0, 40
41, 56795, 14, 0, 0, 45
29, 261375, 9, 0, 0, 60
33, 159548, 10, 0, 0, 38
27, 291547, 13, 0, 0, 6
46, 142828, 9, 0, 0, 40
17, 41643, 7, 0, 0, 15
57, 142791, 4, 0, 1602, 3
46, 169042, 6, 0, 0, 25
23, 60847, 11, 0, 0, 60
63, 361631, 14, 0, 0, 40
62, 197218, 9, 0, 0, 18
22, 216984, 9, 0, 0, 40
55, 170169, 9, 0, 0, 40
29, 239632, 9, 0, 0, 40
39, 177728, 14, 0, 0, 40
72, 213255, 9, 0, 0, 8
55, 164332, 9, 0, 0, 16
31, 158092, 10, 0, 0, 35
44, 322391, 7, 0, 0, 30
68, 52052, 11, 25124, 0, 50
26, 324854, 13, 0, 0, 40
25, 268222, 9, 0, 0, 40
17, 217342, 6, 0, 0, 5
36, 51838, 10, 0, 0, 40
25, 163396, 10, 0, 0, 40
48, 108557, 10, 3325, 0, 60
19, 176634, 9, 0, 0, 40
18, 311795, 8, 0, 0, 20
62, 199198, 11, 0, 0, 40
32, 117779, 9, 0, 0, 35
32, 110279, 12, 0, 0, 35
42, 93770, 9, 0, 0, 40
25, 242729, 13, 0, 0, 20
38, 189916, 10, 0, 0, 40
38, 208379, 13, 0, 0, 8
31, 97933, 10, 0, 0, 40
24, 64167, 11, 0, 0, 40
52, 129177, 9, 0, 0, 40
31, 163516, 10, 0, 0, 40
22, 175883, 9, 0, 0, 40
42, 204033, 13, 0, 0, 35
39, 81487, 10, 0, 625, 40
29, 51944, 9, 4386, 0, 40
46, 189763, 9, 0, 0, 30
46, 384795, 13, 0, 0, 32
23, 117606, 13, 0, 0, 60
30, 257874, 13, 0, 0, 30
38, 71701, 11, 0, 0, 40
45, 117310, 13, 0, 0, 46
38, 161016, 10, 0, 0, 32
40, 266803, 12, 0, 0, 40
28, 190350, 5, 0, 0, 40
54, 365049, 10, 0, 0, 40
26, 202560, 10, 0, 0, 35
74, 272667, 12, 0, 0, 20
58, 201344, 13, 0, 0, 20
39, 225330, 13, 0, 0, 50
27, 46442, 13, 0, 0, 35
43, 99185, 9, 0, 0, 58
43, 91949, 9, 0, 0, 40
48, 167009, 10, 0, 0, 48
36, 334366, 7, 0, 0, 32
36, 36425, 10, 0, 0, 35
47, 169388, 7, 0, 0, 15
76, 169133, 10, 0, 0, 30
39, 362685, 1, 0, 0, 20
46, 157991, 11, 0, 625, 40
43, 216116, 14, 0, 0, 37
33, 264936, 9, 0, 0, 40
34, 296724, 10, 0, 0, 17
52, 135607, 10, 0, 0, 40
38, 179117, 12, 10520, 0, 50
56, 98809, 4, 5013, 0, 45
20, 163665, 10, 0, 0, 17
21, 185551, 9, 0, 0, 36
20, 368852, 10, 0, 0, 20
29, 201022, 13, 0, 0, 50
35, 103260, 14, 0, 0, 35
29, 184723, 10, 0, 0, 40
35, 260578, 9, 0, 0, 40
40, 353432, 6, 0, 0, 35
46, 345911, 10, 0, 0, 40
84, 132806, 9, 0, 0, 13
21, 39943, 10, 0, 0, 20
35, 209993, 7, 0, 0, 8
27, 179915, 13, 0, 0, 99
35, 98948, 13, 0, 0, 32
58, 142158, 13, 0, 0, 35
41, 162189, 9, 1831, 0, 40
31, 236415, 10, 0, 0, 20
39, 209867, 10, 13550, 0, 45
44, 197389, 9, 0, 0, 40
26, 55860, 10, 0, 0, 40
43, 208277, 14, 0, 0, 45
60, 166330, 9, 0, 0, 40
29, 125976, 9, 0, 0, 35
24, 149342, 13, 0, 0, 40
49, 188515, 10, 0, 0, 40
25, 195994, 2, 0, 0, 40
31, 139000, 9, 0, 0, 25
52, 172165, 6, 0, 0, 25
64, 60940, 9, 8614, 0, 50
78, 182977, 9, 2964, 0, 40
37, 98725, 13, 0, 0, 42
20, 244689, 10, 0, 0, 25
51, 179646, 9, 0, 0, 40
52, 208630, 9, 0, 1741, 38
30, 289458, 13, 0, 0, 40
28, 60288, 9, 0, 0, 40
62, 143312, 10, 0, 0, 60
29, 239753, 9, 0, 2057, 20
41, 331651, 15, 0, 0, 50
21, 118186, 10, 0, 0, 20
45, 246392, 9, 0, 0, 30
45, 364365, 13, 0, 0, 35
59, 171328, 6, 0, 0, 30
31, 195136, 12, 0, 0, 32
55, 188917, 9, 0, 0, 40
21, 123727, 10, 0, 0, 28
28, 192591, 13, 0, 0, 45
23, 129042, 9, 0, 0, 40
30, 156718, 9, 0, 0, 40
71, 193863, 4, 0, 0, 16
71, 93202, 9, 0, 0, 16
31, 283268, 13, 0, 0, 36
55, 193568, 9, 0, 0, 40
52, 189728, 9, 0, 0, 35
42, 147099, 9, 0, 0, 30
21, 267040, 6, 0, 0, 40
25, 141706, 10, 0, 0, 40
41, 211731, 10, 0, 0, 40
23, 115244, 13, 0, 0, 60
43, 35662, 16, 0, 0, 70
48, 97883, 9, 0, 0, 25
41, 29115, 10, 0, 0, 20
