43, 1, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
52, 1, 999, 0, -3.4, 92.649, -30.1, 0.715, 5017.5
30, 2, 999, 0, 1.4, 93.444, -36.1, 4.963, 5228.1
32, 3, 999, 0, 1.4, 93.444, -36.1, 4.965, 5228.1
35, 1, 999, 0, 1.4, 93.444, -36.1, 4.962, 5228.1
57, 1, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
37, 5, 999, 0, 1.1, 93.994, -36.4, 4.858, 5191
45, 3, 999, 0, 1.4, 94.465, -41.8, 4.962, 5228.1
31, 2, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
31, 2, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
34, 3, 999, 0, -1.8, 92.893, -46.2, 1.25, 5099.1
29, 1, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
47, 1, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
57, 6, 999, 1, -1.8, 92.893, -46.2, 1.244, 5099.1
27, 6, 999, 0, 1.1, 93.994, -36.4, 4.859, 5191
24, 7, 999, 0, 1.4, 93.918, -42.7, 4.958, 5228.1
27, 1, 999, 0, -2.9, 92.201, -31.4, 0.884, 5076.2
34, 1, 999, 0, 1.4, 93.918, -42.7, 4.957, 5228.1
21, 7, 999, 0, 1.4, 94.465, -41.8, 4.959, 5228.1
42, 14, 999, 0, 1.4, 93.918, -42.7, 4.961, 5228.1
25, 1, 999, 0, -1.8, 93.075, -47.1, 1.405, 5099.1
45, 1, 999, 0, 1.1, 93.994, -36.4, 4.86, 5191
40, 1, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
29, 3, 999, 0, -1.8, 92.893, -46.2, 1.281, 5099.1
38, 2, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
55, 2, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
41, 1, 999, 0, 1.4, 93.444, -36.1, 4.965, 5228.1
32, 2, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
51, 2, 999, 0, -2.9, 92.963, -40.8, 1.268, 5076.2
31, 1, 999, 0, -0.1, 93.2, -42, 4.12, 5195.8
47, 2, 999, 0, 1.4, 93.918, -42.7, 4.961, 5228.1
31, 2, 999, 0, 1.4, 93.918, -42.7, 4.963, 5228.1
48, 7, 999, 0, 1.1, 93.994, -36.4, 4.855, 5191
26, 2, 999, 0, 1.4, 93.918, -42.7, 4.963, 5228.1
39, 1, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
43, 3, 999, 0, 1.4, 94.465, -41.8, 4.967, 5228.1
42, 2, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
36, 7, 999, 0, 1.4, 93.918, -42.7, 4.963, 5228.1
31, 1, 999, 0, 1.4, 93.918, -42.7, 4.956, 5228.1
45, 2, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
51, 7, 999, 1, -2.9, 92.469, -33.6, 0.979, 5076.2
49, 1, 999, 0, -0.1, 93.2, -42, 4.12, 5195.8
52, 1, 999, 0, -0.1, 93.2, -42, 4.076, 5195.8
34, 1, 999, 0, 1.4, 94.465, -41.8, 4.962, 5228.1
57, 5, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
29, 3, 999, 0, -1.7, 94.215, -40.3, 0.84, 4991.6
33, 1, 999, 0, 1.4, 93.444, -36.1, 4.97, 5228.1
33, 1, 999, 0, 1.4, 93.444, -36.1, 4.963, 5228.1
44, 1, 999, 0, -0.1, 93.2, -42, 4.12, 5195.8
31, 5, 999, 0, 1.4, 93.918, -42.7, 4.968, 5228.1
33, 1, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
20, 1, 999, 0, 1.1, 93.994, -36.4, 4.855, 5191
34, 3, 999, 0, 1.1, 93.994, -36.4, 4.855, 5191
41, 2, 999, 0, -0.1, 93.2, -42, 4.021, 5195.8
27, 2, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
39, 3, 999, 0, 1.1, 93.994, -36.4, 4.855, 5191
46, 5, 999, 1, -0.1, 93.2, -42, 4.021, 5195.8
40, 1, 999, 0, 1.4, 93.918, -42.7, 4.963, 5228.1
60, 4, 999, 0, -1.8, 93.075, -47.1, 1.453, 5099.1
41, 1, 999, 0, 1.1, 93.994, -36.4, 4.856, 5191
46, 1, 999, 0, -0.1, 93.2, -42, 4.191, 5195.8
38, 2, 999, 0, -2.9, 92.469, -33.6, 0.914, 5076.2
43, 4, 999, 0, 1.4, 93.444, -36.1, 4.967, 5228.1
30, 3, 999, 0, -0.1, 93.2, -42, 4.12, 5195.8
27, 4, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
29, 1, 999, 1, -0.1, 93.2, -42, 4.153, 5195.8
42, 4, 999, 0, -1.8, 93.075, -47.1, 1.405, 5099.1
30, 3, 999, 0, 1.4, 93.444, -36.1, 4.966, 5228.1
23, 10, 999, 0, 1.4, 94.465, -41.8, 4.959, 5228.1
34, 2, 999, 0, -1.8, 92.893, -46.2, 1.281, 5099.1
29, 5, 999, 0, 1.1, 93.994, -36.4, 4.859, 5191
45, 1, 999, 0, 1.4, 93.918, -42.7, 4.961, 5228.1
38, 2, 999, 0, -0.1, 93.2, -42, 4.076, 5195.8
31, 7, 999, 0, -3.4, 92.379, -29.8, 0.803, 5017.5
36, 5, 999, 0, 1.4, 93.444, -36.1, 4.964, 5228.1
45, 2, 999, 0, 1.4, 93.918, -42.7, 4.963, 5228.1
25, 5, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
35, 3, 999, 1, -0.1, 93.2, -42, 4.021, 5195.8
28, 1, 999, 0, -1.8, 92.893, -46.2, 1.327, 5099.1
30, 4, 999, 0, 1.4, 93.918, -42.7, 4.961, 5228.1
32, 2, 999, 0, 1.4, 93.918, -42.7, 4.957, 5228.1
35, 3, 999, 0, -0.1, 93.2, -42, 4.076, 5195.8
55, 2, 999, 0, -2.9, 92.963, -40.8, 1.266, 5076.2
39, 1, 999, 0, 1.4, 94.465, -41.8, 4.961, 5228.1
32, 2, 999, 1, -2.9, 92.963, -40.8, 1.281, 5076.2
34, 2, 999, 0, -0.1, 93.2, -42, 4.153, 5195.8
24, 2, 999, 0, 1.4, 93.918, -42.7, 4.957, 5228.1
25, 1, 999, 0, 1.4, 93.918, -42.7, 4.958, 5228.1
31, 1, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
35, 1, 999, 0, 1.4, 93.444, -36.1, 4.963, 5228.1
59, 1, 999, 0, 1.4, 93.918, -42.7, 4.961, 5228.1
56, 1, 999, 1, -0.1, 93.2, -42, 4.021, 5195.8
36, 1, 999, 1, -1.8, 92.893, -46.2, 1.281, 5099.1
30, 1, 999, 0, 1.4, 93.918, -42.7, 4.961, 5228.1
28, 2, 999, 0, -1.8, 93.075, -47.1, 1.406, 5099.1
40, 1, 999, 0, -0.1, 93.2, -42, 4.021, 5195.8
39, 1, 999, 0, 1.4, 93.444, -36.1, 4.967, 5228.1
78, 1, 999, 1, -1.8, 93.369, -34.8, 0.655, 5008.7
29, 2, 999, 1, -1.8, 92.893, -46.2, 1.281, 5099.1
33, 1, 999, 0, 1.4, 93.444, -36.1, 4.967, 5228.1
31, 1, 999, 1, -1.8, 93.075, -47.1, 1.405, 5099.1
21, 1, 999, 0, -2.9, 92.963, -40.8, 1.26, 5076.2
26, 1, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
30, 2, 999, 0, 1.4, 93.918, -42.7, 4.961, 5228.1
30, 6, 999, 0, 1.4, 93.918, -42.7, 4.968, 5228.1
39, 1, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
26, 3, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
35, 3, 999, 0, -1.8, 93.075, -47.1, 1.405, 5099.1
31, 4, 999, 1, -1.7, 94.215, -40.3, 0.899, 4991.6
33, 1, 999, 0, -1.1, 94.199, -37.5, 0.879, 4963.6
36, 7, 999, 0, 1.4, 93.444, -36.1, 4.965, 5228.1
40, 3, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
43, 2, 999, 0, -0.1, 93.2, -42, 4.021, 5195.8
34, 1, 6, 1, -3.4, 92.649, -30.1, 0.714, 5017.5
30, 1, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
36, 2, 999, 0, 1.1, 93.994, -36.4, 4.859, 5191
23, 5, 999, 0, 1.4, 94.465, -41.8, 4.947, 5228.1
28, 3, 6, 1, -1.1, 94.199, -37.5, 0.88, 4963.6
37, 3, 999, 1, -1.8, 92.893, -46.2, 1.334, 5099.1
34, 1, 999, 0, 1.4, 93.918, -42.7, 4.963, 5228.1
36, 2, 999, 0, 1.4, 93.918, -42.7, 4.963, 5228.1
30, 2, 999, 0, -1.8, 92.893, -46.2, 1.313, 5099.1
28, 3, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
37, 2, 999, 0, 1.4, 94.465, -41.8, 4.961, 5228.1
38, 3, 999, 0, -1.8, 92.893, -46.2, 1.334, 5099.1
31, 1, 999, 0, -2.9, 92.963, -40.8, 1.26, 5076.2
46, 1, 999, 0, -2.9, 92.469, -33.6, 1.044, 5076.2
38, 5, 999, 0, 1.4, 93.918, -42.7, 4.961, 5228.1
39, 1, 999, 0, 1.1, 93.994, -36.4, 4.856, 5191
39, 1, 999, 0, 1.1, 93.994, -36.4, 4.855, 5191
28, 7, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
40, 7, 999, 0, 1.4, 93.444, -36.1, 4.962, 5228.1
40, 2, 999, 0, 1.4, 94.465, -41.8, 4.959, 5228.1
25, 1, 999, 0, 1.1, 93.994, -36.4, 4.859, 5191
33, 3, 999, 0, -1.8, 93.075, -47.1, 1.435, 5099.1
32, 4, 999, 0, -1.7, 94.055, -39.8, 0.761, 4991.6
27, 2, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
28, 1, 999, 0, 1.1, 93.994, -36.4, 4.86, 5191
26, 3, 999, 0, 1.1, 93.994, -36.4, 4.856, 5191
30, 27, 999, 0, 1.4, 93.918, -42.7, 4.968, 5228.1
20, 1, 999, 3, -3.4, 92.649, -30.1, 0.715, 5017.5
38, 5, 999, 0, -0.1, 93.2, -42, 4.12, 5195.8
29, 2, 999, 0, 1.1, 93.994, -36.4, 4.855, 5191
28, 2, 999, 0, -1.8, 93.075, -47.1, 1.405, 5099.1
35, 1, 999, 1, -0.1, 93.2, -42, 4.12, 5195.8
26, 1, 9, 2, -3.4, 92.649, -30.1, 0.719, 5017.5
33, 2, 999, 0, 1.4, 93.918, -42.7, 4.963, 5228.1
31, 1, 999, 0, -2.9, 92.963, -40.8, 1.26, 5076.2
32, 2, 999, 0, -1.8, 92.893, -46.2, 1.334, 5099.1
32, 1, 999, 0, -1.8, 92.893, -46.2, 1.327, 5099.1
53, 2, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
44, 1, 999, 0, 1.1, 93.994, -36.4, 4.859, 5191
42, 3, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
46, 5, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
41, 1, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
53, 1, 999, 1, -1.8, 92.893, -46.2, 1.25, 5099.1
29, 4, 999, 0, -1.8, 92.893, -46.2, 1.25, 5099.1
28, 2, 999, 0, 1.1, 93.994, -36.4, 4.856, 5191
31, 2, 999, 0, 1.1, 93.994, -36.4, 4.86, 5191
50, 1, 999, 0, -0.1, 93.2, -42, 4.021, 5195.8
35, 1, 999, 0, 1.1, 93.994, -36.4, 4.856, 5191
47, 2, 999, 0, -0.1, 93.2, -42, 4.153, 5195.8
33, 1, 999, 0, -0.1, 93.2, -42, 4.021, 5195.8
41, 10, 999, 0, -1.8, 92.893, -46.2, 1.244, 5099.1
35, 1, 999, 0, -2.9, 92.963, -40.8, 1.266, 5076.2
36, 2, 999, 0, 1.4, 93.444, -36.1, 4.964, 5228.1
84, 2, 999, 2, -1.8, 93.749, -34.6, 0.635, 5008.7
33, 5, 999, 0, -1.8, 92.893, -46.2, 1.266, 5099.1
40, 1, 999, 0, -0.1, 93.2, -42, 4.191, 5195.8
44, 5, 999, 1, -1.8, 92.893, -46.2, 1.354, 5099.1
88, 1, 999, 0, -1.8, 92.843, -50, 1.663, 5099.1
55, 2, 6, 3, -1.7, 94.027, -38.3, 0.904, 4991.6
49, 2, 999, 0, 1.4, 93.918, -42.7, 4.957, 5228.1
31, 2, 999, 0, -0.1, 93.2, -42, 4.12, 5195.8
27, 1, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
43, 2, 999, 0, 1.4, 93.918, -42.7, 4.956, 5228.1
44, 1, 999, 0, 1.4, 93.444, -36.1, 4.966, 5228.1
31, 2, 999, 0, -1.8, 92.893, -46.2, 1.299, 5099.1
50, 5, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
41, 1, 999, 0, 1.1, 93.994, -36.4, 4.856, 5191
28, 6, 999, 0, 1.1, 93.994, -36.4, 4.86, 5191
41, 3, 999, 0, -0.1, 93.2, -42, 4.021, 5195.8
31, 1, 999, 0, 1.4, 93.918, -42.7, 4.959, 5228.1
24, 1, 6, 1, -2.9, 92.201, -31.4, 0.849, 5076.2
20, 2, 999, 0, -1.8, 93.075, -47.1, 1.405, 5099.1
53, 1, 999, 0, -1.8, 93.075, -47.1, 1.41, 5099.1
23, 5, 999, 0, -1.8, 92.893, -46.2, 1.25, 5099.1
38, 1, 999, 0, -1.8, 93.075, -47.1, 1.392, 5099.1
53, 3, 999, 0, 1.4, 93.918, -42.7, 4.961, 5228.1
37, 2, 999, 0, -1.8, 93.075, -47.1, 1.406, 5099.1
51, 1, 999, 0, 1.1, 93.994, -36.4, 4.856, 5191
41, 1, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
32, 6, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
36, 1, 999, 0, -1.8, 92.893, -46.2, 1.334, 5099.1
51, 3, 999, 0, 1.4, 94.465, -41.8, 4.959, 5228.1
30, 3, 999, 1, -1.8, 92.893, -46.2, 1.25, 5099.1
29, 1, 999, 0, -1.8, 93.369, -34.8, 0.639, 5008.7
36, 3, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
28, 2, 999, 0, -1.8, 92.893, -46.2, 1.266, 5099.1
38, 1, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
31, 2, 999, 0, -1.8, 92.893, -46.2, 1.334, 5099.1
41, 1, 999, 0, -0.1, 93.2, -42, 4.153, 5195.8
44, 1, 999, 0, -1.7, 94.215, -40.3, 0.84, 4991.6
41, 2, 999, 0, 1.4, 94.465, -41.8, 4.967, 5228.1
54, 1, 999, 1, -1.8, 92.893, -46.2, 1.25, 5099.1
35, 4, 999, 0, 1.4, 93.444, -36.1, 4.964, 5228.1
41, 1, 999, 0, -2.9, 92.201, -31.4, 0.881, 5076.2
42, 1, 999, 0, 1.4, 93.444, -36.1, 4.965, 5228.1
25, 3, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
33, 3, 999, 0, -2.9, 92.963, -40.8, 1.268, 5076.2
38, 1, 999, 1, -1.8, 93.075, -47.1, 1.405, 5099.1
41, 2, 999, 0, -1.8, 92.893, -46.2, 1.25, 5099.1
50, 3, 999, 0, 1.4, 93.918, -42.7, 4.961, 5228.1
35, 1, 999, 1, -1.8, 92.893, -46.2, 1.259, 5099.1
35, 1, 999, 0, -1.7, 94.215, -40.3, 0.797, 4991.6
47, 1, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
32, 2, 999, 0, -1.8, 92.893, -46.2, 1.244, 5099.1
37, 2, 999, 0, -1.8, 93.075, -47.1, 1.41, 5099.1
35, 1, 999, 0, -1.8, 92.893, -46.2, 1.327, 5099.1
25, 1, 3, 1, -3.4, 92.379, -29.8, 0.778, 5017.5
33, 1, 999, 0, -0.1, 93.2, -42, 4.076, 5195.8
27, 1, 6, 1, -1.8, 93.369, -34.8, 0.652, 5008.7
39, 1, 999, 0, 1.1, 93.994, -36.4, 4.855, 5191
59, 2, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
48, 1, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
39, 3, 999, 0, 1.4, 94.465, -41.8, 4.967, 5228.1
32, 1, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
41, 2, 6, 3, -1.7, 94.027, -38.3, 0.905, 4991.6
30, 3, 999, 0, 1.4, 94.465, -41.8, 4.96, 5228.1
31, 4, 999, 0, 1.4, 93.918, -42.7, 4.961, 5228.1
43, 14, 999, 0, 1.4, 94.465, -41.8, 4.959, 5228.1
34, 4, 999, 1, -1.8, 92.893, -46.2, 1.25, 5099.1
25, 1, 999, 0, 1.4, 93.918, -42.7, 4.96, 5228.1
30, 6, 999, 0, 1.4, 93.918, -42.7, 4.963, 5228.1
34, 3, 999, 1, -1.1, 94.199, -37.5, 0.879, 4963.6
29, 7, 999, 0, -1.8, 92.893, -46.2, 1.244, 5099.1
32, 3, 999, 0, 1.4, 93.444, -36.1, 4.967, 5228.1
30, 8, 999, 0, 1.4, 93.918, -42.7, 4.963, 5228.1
49, 4, 999, 0, 1.4, 93.918, -42.7, 4.957, 5228.1
34, 2, 999, 1, -0.1, 93.2, -42, 4.12, 5195.8
32, 2, 999, 0, 1.1, 93.994, -36.4, 4.858, 5191
40, 1, 999, 0, 1.4, 94.465, -41.8, 4.967, 5228.1
40, 2, 999, 0, -0.1, 93.2, -42, 4.076, 5195.8
39, 1, 999, 0, 1.4, 93.444, -36.1, 4.968, 5228.1
59, 2, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
47, 3, 999, 0, 1.4, 94.465, -41.8, 4.961, 5228.1
56, 6, 999, 0, 1.1, 93.994, -36.4, 4.856, 5191
25, 1, 999, 0, -2.9, 92.201, -31.4, 0.861, 5076.2
35, 23, 999, 0, 1.4, 93.918, -42.7, 4.961, 5228.1
52, 5, 999, 0, 1.4, 94.465, -41.8, 4.962, 5228.1
37, 6, 999, 0, 1.4, 93.918, -42.7, 4.968, 5228.1
58, 1, 999, 0, -1.8, 92.893, -46.2, 1.344, 5099.1
31, 1, 999, 1, -0.1, 93.2, -42, 4.12, 5195.8
35, 1, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
36, 2, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
28, 2, 999, 0, 1.4, 93.918, -42.7, 4.963, 5228.1
32, 1, 999, 0, 1.1, 93.994, -36.4, 4.856, 5191
37, 1, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
40, 3, 999, 0, 1.4, 94.465, -41.8, 4.959, 5228.1
52, 1, 999, 3, -3.4, 92.649, -30.1, 0.72, 5017.5
43, 9, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
34, 1, 999, 0, 1.4, 93.918, -42.7, 4.963, 5228.1
26, 1, 999, 0, -1.8, 92.893, -46.2, 1.266, 5099.1
52, 1, 999, 0, -1.8, 92.893, -46.2, 1.244, 5099.1
38, 2, 999, 0, 1.4, 94.465, -41.8, 4.866, 5228.1
51, 2, 999, 1, -0.1, 93.2, -42, 4.021, 5195.8
45, 1, 999, 0, 1.1, 93.994, -36.4, 4.86, 5191
57, 4, 999, 0, -0.1, 93.2, -42, 4.191, 5195.8
43, 2, 999, 0, 1.4, 93.918, -42.7, 4.963, 5228.1
43, 3, 999, 0, -1.8, 92.893, -46.2, 1.244, 5099.1
45, 2, 999, 0, 1.4, 93.918, -42.7, 4.957, 5228.1
43, 4, 999, 0, 1.1, 93.994, -36.4, 4.858, 5191
47, 6, 999, 0, 1.4, 94.465, -41.8, 4.959, 5228.1
27, 1, 999, 0, 1.4, 93.918, -42.7, 4.961, 5228.1
32, 1, 999, 0, 1.1, 93.994, -36.4, 4.86, 5191
31, 2, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
37, 2, 999, 0, 1.4, 94.465, -41.8, 4.96, 5228.1
34, 1, 3, 2, -3.4, 92.649, -30.1, 0.714, 5017.5
59, 1, 999, 0, 1.4, 94.465, -41.8, 4.864, 5228.1
45, 3, 999, 1, -3.4, 92.649, -30.1, 0.715, 5017.5
32, 5, 999, 1, -1.8, 92.893, -46.2, 1.25, 5099.1
56, 3, 999, 0, 1.4, 93.918, -42.7, 4.961, 5228.1
25, 1, 999, 0, -1.8, 92.893, -46.2, 1.334, 5099.1
34, 1, 999, 0, 1.4, 94.465, -41.8, 4.961, 5228.1
35, 9, 999, 0, 1.4, 94.465, -41.8, 4.967, 5228.1
30, 2, 999, 0, 1.4, 94.465, -41.8, 4.961, 5228.1
27, 2, 999, 1, -1.8, 92.893, -46.2, 1.291, 5099.1
38, 2, 999, 1, -1.8, 92.893, -46.2, 1.25, 5099.1
33, 1, 999, 0, -0.1, 93.2, -42, 4.245, 5195.8
31, 5, 999, 0, 1.4, 93.444, -36.1, 4.965, 5228.1
42, 1, 999, 0, -1.8, 93.876, -40, 0.701, 5008.7
40, 2, 999, 0, -0.1, 93.2, -42, 4.153, 5195.8
31, 1, 3, 2, -1.8, 93.369, -34.8, 0.646, 5008.7
27, 7, 999, 0, 1.4, 93.918, -42.7, 4.96, 5228.1
35, 2, 999, 0, 1.4, 94.465, -41.8, 4.961, 5228.1
42, 6, 999, 0, 1.4, 94.465, -41.8, 4.959, 5228.1
26, 2, 999, 0, -2.9, 92.963, -40.8, 1.244, 5076.2
33, 1, 999, 1, -1.8, 92.893, -46.2, 1.266, 5099.1
37, 1, 999, 0, 1.1, 93.994, -36.4, 4.864, 5191
30, 1, 999, 0, 1.4, 93.444, -36.1, 4.964, 5228.1
27, 2, 999, 0, -1.7, 94.055, -39.8, 0.761, 4991.6
35, 1, 999, 2, -1.7, 94.215, -40.3, 0.802, 4991.6
36, 3, 999, 0, -1.8, 93.075, -47.1, 1.405, 5099.1
25, 5, 999, 0, -1.8, 92.893, -46.2, 1.291, 5099.1
46, 10, 999, 0, 1.4, 93.918, -42.7, 4.957, 5228.1
33, 3, 999, 0, 1.4, 93.918, -42.7, 4.96, 5228.1
51, 3, 999, 1, -1.8, 92.893, -46.2, 1.327, 5099.1
78, 4, 999, 0, -1.7, 94.055, -39.8, 0.729, 4991.6
42, 5, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
43, 3, 999, 0, -2.9, 92.201, -31.4, 0.884, 5076.2
51, 6, 999, 0, 1.4, 94.465, -41.8, 4.959, 5228.1
31, 5, 999, 0, 1.1, 93.994, -36.4, 4.86, 5191
25, 2, 999, 1, -2.9, 92.201, -31.4, 0.879, 5076.2
52, 6, 999, 0, 1.4, 93.444, -36.1, 4.964, 5228.1
25, 1, 999, 0, -1.8, 93.075, -47.1, 1.445, 5099.1
57, 4, 999, 0, 1.4, 94.465, -41.8, 4.865, 5228.1
34, 1, 999, 0, -3.4, 92.431, -26.9, 0.724, 5017.5
40, 5, 999, 0, 1.4, 94.465, -41.8, 4.96, 5228.1
53, 9, 999, 0, 1.1, 93.994, -36.4, 4.864, 5191
32, 1, 999, 0, 1.4, 93.918, -42.7, 4.958, 5228.1
45, 1, 999, 0, 1.1, 93.994, -36.4, 4.859, 5191
46, 2, 999, 0, 1.4, 94.465, -41.8, 4.962, 5228.1
39, 10, 999, 0, 1.4, 93.918, -42.7, 4.968, 5228.1
43, 2, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
30, 1, 6, 2, -1.7, 94.215, -40.3, 0.846, 4991.6
36, 2, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
29, 2, 999, 1, -1.8, 92.893, -46.2, 1.25, 5099.1
50, 2, 999, 0, 1.4, 94.465, -41.8, 4.961, 5228.1
78, 2, 999, 0, -3.4, 92.431, -26.9, 0.72, 5017.5
38, 3, 999, 0, -1.8, 92.893, -46.2, 1.291, 5099.1
71, 3, 999, 0, -1.8, 93.075, -47.1, 1.405, 5099.1
24, 1, 999, 0, 1.1, 93.994, -36.4, 4.858, 5191
26, 3, 999, 0, 1.1, 93.994, -36.4, 4.857, 5191
33, 2, 999, 0, -1.8, 93.075, -47.1, 1.405, 5099.1
56, 1, 999, 0, -0.1, 93.2, -42, 4.076, 5195.8
36, 1, 999, 0, 1.4, 93.444, -36.1, 4.963, 5228.1
41, 2, 999, 1, -1.8, 92.893, -46.2, 1.291, 5099.1
25, 1, 999, 0, -2.9, 92.201, -31.4, 0.825, 5076.2
24, 4, 999, 0, -1.8, 92.893, -46.2, 1.354, 5099.1
41, 1, 999, 0, -0.1, 93.2, -42, 4.076, 5195.8
55, 7, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
47, 2, 999, 0, 1.4, 93.918, -42.7, 4.962, 5228.1
25, 4, 999, 0, 1.1, 93.994, -36.4, 4.856, 5191
44, 1, 999, 0, -1.8, 92.893, -46.2, 1.244, 5099.1
31, 1, 999, 0, 1.4, 93.444, -36.1, 4.963, 5228.1
44, 3, 999, 0, -0.1, 93.2, -42, 4.021, 5195.8
33, 10, 999, 0, 1.4, 94.465, -41.8, 4.967, 5228.1
30, 1, 999, 0, 1.4, 93.444, -36.1, 4.966, 5228.1
33, 1, 999, 0, -0.1, 93.2, -42, 4.021, 5195.8
50, 5, 999, 0, 1.1, 93.994, -36.4, 4.86, 5191
31, 1, 999, 0, -1.8, 92.893, -46.2, 1.334, 5099.1
52, 4, 999, 0, 1.4, 94.465, -41.8, 4.961, 5228.1
25, 1, 999, 0, 1.4, 94.465, -41.8, 4.864, 5228.1
36, 10, 999, 0, 1.4, 94.465, -41.8, 4.866, 5228.1
